"Sample","intercept","slope","sd_intercept","sd_Rank","tval_intercept","tval_Rank","pval_intercept","pval_Rank","rsquare","rsquare_adj","F_value","df_num","df_den","Biomol","Species","Site","Slide","Type","SdmWtr","Family","funct_process","funct_category","funct_trait","n"
"GimnMicr_1",0.874227988574915,-0.0142653641130565,0.200198958217818,0.032264983581175,4.36679589323212,-0.442131454279731,0.00239073913752807,0.670102644286893,0.0239,-0.0982,0.1955,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Arsenical resistance ","Metal Resistance","arsC",537
"GimnMicr_2",0.728661041830479,0.00901691946722576,0.125191132772596,0.0201763779361017,5.82038859856039,0.44690476634519,0.000395865613579608,0.666794852832082,0.0244,-0.0976,0.1997,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Arsenical resistance ","Bioleaching","arsM",50
"GimnMicr_2",0.728661041830479,0.00901691946722576,0.125191132772596,0.0201763779361017,5.82038859856039,0.44690476634519,0.000395865613579608,0.666794852832082,0.0244,-0.0976,0.1997,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Arsenical resistance ","Metal Resistance","arsA",47
"GimnMicr_2",0.728661041830479,0.00901691946722576,0.125191132772596,0.0201763779361017,5.82038859856039,0.44690476634519,0.000395865613579608,0.666794852832082,0.0244,-0.0976,0.1997,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Arsenical resistance ","Metal Resistance","arsB",82
"GimnMicr_2",0.728661041830479,0.00901691946722576,0.125191132772596,0.0201763779361017,5.82038859856039,0.44690476634519,0.000395865613579608,0.666794852832082,0.0244,-0.0976,0.1997,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Arsenical resistance ","Metal Resistance","arsC",537
"HaemBona",0.99268038094099,-0.0223195621447334,0.221525268156491,0.0357020296384761,4.48111580769981,-0.625162277067846,0.00205275855902594,0.549277161132633,0.0466,-0.0726,0.3908,1,8,"7","HaemBona","F",529810,"F","F8","Perciform","Arsenical resistance ","Bioleaching","arsM",50
"HaemBona",0.99268038094099,-0.0223195621447334,0.221525268156491,0.0357020296384761,4.48111580769981,-0.625162277067846,0.00205275855902594,0.549277161132633,0.0466,-0.0726,0.3908,1,8,"7","HaemBona","F",529810,"F","F8","Perciform","Arsenical resistance ","Metal Resistance","arsA",47
"HaemBona",0.99268038094099,-0.0223195621447334,0.221525268156491,0.0357020296384761,4.48111580769981,-0.625162277067846,0.00205275855902594,0.549277161132633,0.0466,-0.0726,0.3908,1,8,"7","HaemBona","F",529810,"F","F8","Perciform","Arsenical resistance ","Metal Resistance","arsB",82
"HaemBona",0.99268038094099,-0.0223195621447334,0.221525268156491,0.0357020296384761,4.48111580769981,-0.625162277067846,0.00205275855902594,0.549277161132633,0.0466,-0.0726,0.3908,1,8,"7","HaemBona","F",529810,"F","F8","Perciform","Arsenical resistance ","Metal Resistance","arsC",537
"OpsaBeta_1",1.01603908045248,-0.0382026550224165,0.201502390296112,0.0324750506813223,5.04231775593032,-1.17636937343991,0.000998742216482165,0.273262715596776,0.1475,0.0409,1.3838,1,8,"22","OpsaBeta","F",529804,"F","F9","Batrachoidiform","Arsenical resistance ","Bioleaching","arsM",50
"OpsaBeta_1",1.01603908045248,-0.0382026550224165,0.201502390296112,0.0324750506813223,5.04231775593032,-1.17636937343991,0.000998742216482165,0.273262715596776,0.1475,0.0409,1.3838,1,8,"22","OpsaBeta","F",529804,"F","F9","Batrachoidiform","Arsenical resistance ","Metal Resistance","arsA",47
"OpsaBeta_1",1.01603908045248,-0.0382026550224165,0.201502390296112,0.0324750506813223,5.04231775593032,-1.17636937343991,0.000998742216482165,0.273262715596776,0.1475,0.0409,1.3838,1,8,"22","OpsaBeta","F",529804,"F","F9","Batrachoidiform","Arsenical resistance ","Metal Resistance","arsB",82
"OpsaBeta_1",1.01603908045248,-0.0382026550224165,0.201502390296112,0.0324750506813223,5.04231775593032,-1.17636937343991,0.000998742216482165,0.273262715596776,0.1475,0.0409,1.3838,1,8,"22","OpsaBeta","F",529804,"F","F9","Batrachoidiform","Arsenical resistance ","Metal Resistance","arsC",537
"OrthChry_2",0.894524446821345,-0.0106735858852031,0.11402178765768,0.0183762749787569,7.84520629957945,-0.580835120150405,5.02491995029839e-05,0.577343550335176,0.0405,-0.0795,0.3374,1,8,"39","OrthChry","F",529804,"F","F10","Perciform","Arsenical resistance ","Bioleaching","arsM",50
"OrthChry_2",0.894524446821345,-0.0106735858852031,0.11402178765768,0.0183762749787569,7.84520629957945,-0.580835120150405,5.02491995029839e-05,0.577343550335176,0.0405,-0.0795,0.3374,1,8,"39","OrthChry","F",529804,"F","F10","Perciform","Arsenical resistance ","Metal Resistance","arsA",47
"OrthChry_2",0.894524446821345,-0.0106735858852031,0.11402178765768,0.0183762749787569,7.84520629957945,-0.580835120150405,5.02491995029839e-05,0.577343550335176,0.0405,-0.0795,0.3374,1,8,"39","OrthChry","F",529804,"F","F10","Perciform","Arsenical resistance ","Metal Resistance","arsB",82
"OrthChry_2",0.894524446821345,-0.0106735858852031,0.11402178765768,0.0183762749787569,7.84520629957945,-0.580835120150405,5.02491995029839e-05,0.577343550335176,0.0405,-0.0795,0.3374,1,8,"39","OrthChry","F",529804,"F","F10","Perciform","Arsenical resistance ","Metal Resistance","arsC",537
"PrioPunc_1",0.845761607714377,-0.00776555387521842,0.237669100796728,0.0383038438522533,3.55856779395876,-0.202735628966428,0.00741618826593066,0.844402853956386,0.0051,-0.1192,0.0411,1,8,"35","PrioPunc","F",529810,"F","F11","Scorpaeniform","Arsenical resistance ","Bioleaching","arsM",50
"PrioPunc_1",0.845761607714377,-0.00776555387521842,0.237669100796728,0.0383038438522533,3.55856779395876,-0.202735628966428,0.00741618826593066,0.844402853956386,0.0051,-0.1192,0.0411,1,8,"35","PrioPunc","F",529810,"F","F11","Scorpaeniform","Arsenical resistance ","Metal Resistance","arsA",47
"PrioPunc_1",0.845761607714377,-0.00776555387521842,0.237669100796728,0.0383038438522533,3.55856779395876,-0.202735628966428,0.00741618826593066,0.844402853956386,0.0051,-0.1192,0.0411,1,8,"35","PrioPunc","F",529810,"F","F11","Scorpaeniform","Arsenical resistance ","Metal Resistance","arsB",82
"PrioPunc_1",0.845761607714377,-0.00776555387521842,0.237669100796728,0.0383038438522533,3.55856779395876,-0.202735628966428,0.00741618826593066,0.844402853956386,0.0051,-0.1192,0.0411,1,8,"35","PrioPunc","F",529810,"F","F11","Scorpaeniform","Arsenical resistance ","Metal Resistance","arsC",537
"Sdmt_A",0.865574303701187,-0.0109962399181328,0.130992912633741,0.0211114194249677,6.60779492796953,-0.520866915520039,0.000168016436814925,0.616565247740756,0.0328,-0.0881,0.2713,1,8,"Sa","Sdmt","A",529810,"S","Sdmt",NA,"Arsenical resistance ","Bioleaching","arsM",50
"Sdmt_A",0.865574303701187,-0.0109962399181328,0.130992912633741,0.0211114194249677,6.60779492796953,-0.520866915520039,0.000168016436814925,0.616565247740756,0.0328,-0.0881,0.2713,1,8,"Sa","Sdmt","A",529810,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsA",47
"Sdmt_A",0.865574303701187,-0.0109962399181328,0.130992912633741,0.0211114194249677,6.60779492796953,-0.520866915520039,0.000168016436814925,0.616565247740756,0.0328,-0.0881,0.2713,1,8,"Sa","Sdmt","A",529810,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsB",82
"Sdmt_A",0.865574303701187,-0.0109962399181328,0.130992912633741,0.0211114194249677,6.60779492796953,-0.520866915520039,0.000168016436814925,0.616565247740756,0.0328,-0.0881,0.2713,1,8,"Sa","Sdmt","A",529810,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsC",537
"Sdmt_B",0.958940701424111,-0.0172497976196221,0.15433898233714,0.024873979242315,6.21321125034625,-0.693487658391107,0.000255723085812143,0.507634788290346,0.0567,-0.0612,0.4809,1,8,"Sb","Sdmt","B",529810,"S","Sdmt",NA,"Arsenical resistance ","Bioleaching","arsM",50
"Sdmt_B",0.958940701424111,-0.0172497976196221,0.15433898233714,0.024873979242315,6.21321125034625,-0.693487658391107,0.000255723085812143,0.507634788290346,0.0567,-0.0612,0.4809,1,8,"Sb","Sdmt","B",529810,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsA",47
"Sdmt_B",0.958940701424111,-0.0172497976196221,0.15433898233714,0.024873979242315,6.21321125034625,-0.693487658391107,0.000255723085812143,0.507634788290346,0.0567,-0.0612,0.4809,1,8,"Sb","Sdmt","B",529810,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsB",82
"Sdmt_B",0.958940701424111,-0.0172497976196221,0.15433898233714,0.024873979242315,6.21321125034625,-0.693487658391107,0.000255723085812143,0.507634788290346,0.0567,-0.0612,0.4809,1,8,"Sb","Sdmt","B",529810,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsC",537
"Sdmt_C",0.821953029797208,0.006981983584963,0.162794364181726,0.0262366874143091,5.0490263218183,0.266115286381586,0.000990450540548304,0.796880419910318,0.0088,-0.1151,0.0708,1,8,"Sc","Sdmt","C",529804,"S","Sdmt",NA,"Arsenical resistance ","Bioleaching","arsM",50
"Sdmt_C",0.821953029797208,0.006981983584963,0.162794364181726,0.0262366874143091,5.0490263218183,0.266115286381586,0.000990450540548304,0.796880419910318,0.0088,-0.1151,0.0708,1,8,"Sc","Sdmt","C",529804,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsA",47
"Sdmt_C",0.821953029797208,0.006981983584963,0.162794364181726,0.0262366874143091,5.0490263218183,0.266115286381586,0.000990450540548304,0.796880419910318,0.0088,-0.1151,0.0708,1,8,"Sc","Sdmt","C",529804,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsB",82
"Sdmt_C",0.821953029797208,0.006981983584963,0.162794364181726,0.0262366874143091,5.0490263218183,0.266115286381586,0.000990450540548304,0.796880419910318,0.0088,-0.1151,0.0708,1,8,"Sc","Sdmt","C",529804,"S","Sdmt",NA,"Arsenical resistance ","Metal Resistance","arsC",537
"SphoSpen_1",1.10399097979802,-0.0298386992241394,0.162546667174019,0.026196767426923,6.79184014653531,-1.13902218307567,0.000138975461993594,0.287649534149443,0.1395,0.032,1.2974,1,8,"21","SphoSpen","F",529804,"F","F12","Tetraodontiform","Arsenical resistance ","Bioleaching","arsM",50
"SphoSpen_1",1.10399097979802,-0.0298386992241394,0.162546667174019,0.026196767426923,6.79184014653531,-1.13902218307567,0.000138975461993594,0.287649534149443,0.1395,0.032,1.2974,1,8,"21","SphoSpen","F",529804,"F","F12","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsA",47
"SphoSpen_1",1.10399097979802,-0.0298386992241394,0.162546667174019,0.026196767426923,6.79184014653531,-1.13902218307567,0.000138975461993594,0.287649534149443,0.1395,0.032,1.2974,1,8,"21","SphoSpen","F",529804,"F","F12","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsB",82
"SphoSpen_1",1.10399097979802,-0.0298386992241394,0.162546667174019,0.026196767426923,6.79184014653531,-1.13902218307567,0.000138975461993594,0.287649534149443,0.1395,0.032,1.2974,1,8,"21","SphoSpen","F",529804,"F","F12","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsC",537
"SphoTest_1",0.861862108659507,-0.00309756835321423,0.209440100869834,0.0337543285737408,4.11507684096825,-0.0917680334374652,0.00336697593668938,0.929138655518797,0.0011,-0.1238,0.0084,1,8,"10","SphoTest","F",529810,"F","F13","Tetraodontiform","Arsenical resistance ","Bioleaching","arsM",50
"SphoTest_1",0.861862108659507,-0.00309756835321423,0.209440100869834,0.0337543285737408,4.11507684096825,-0.0917680334374652,0.00336697593668938,0.929138655518797,0.0011,-0.1238,0.0084,1,8,"10","SphoTest","F",529810,"F","F13","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsA",47
"SphoTest_1",0.861862108659507,-0.00309756835321423,0.209440100869834,0.0337543285737408,4.11507684096825,-0.0917680334374652,0.00336697593668938,0.929138655518797,0.0011,-0.1238,0.0084,1,8,"10","SphoTest","F",529810,"F","F13","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsB",82
"SphoTest_1",0.861862108659507,-0.00309756835321423,0.209440100869834,0.0337543285737408,4.11507684096825,-0.0917680334374652,0.00336697593668938,0.929138655518797,0.0011,-0.1238,0.0084,1,8,"10","SphoTest","F",529810,"F","F13","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsC",537
"SphoTest_2",0.839442623019112,0.00390824450474499,0.241370922700247,0.0389004464719708,3.47781171662336,0.100467857292101,0.00834640680868495,0.922445107360766,0.0013,-0.1236,0.0101,1,8,"11","SphoTest","F",529810,"F","F14","Tetraodontiform","Arsenical resistance ","Bioleaching","arsM",50
"SphoTest_2",0.839442623019112,0.00390824450474499,0.241370922700247,0.0389004464719708,3.47781171662336,0.100467857292101,0.00834640680868495,0.922445107360766,0.0013,-0.1236,0.0101,1,8,"11","SphoTest","F",529810,"F","F14","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsA",47
"SphoTest_2",0.839442623019112,0.00390824450474499,0.241370922700247,0.0389004464719708,3.47781171662336,0.100467857292101,0.00834640680868495,0.922445107360766,0.0013,-0.1236,0.0101,1,8,"11","SphoTest","F",529810,"F","F14","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsB",82
"SphoTest_2",0.839442623019112,0.00390824450474499,0.241370922700247,0.0389004464719708,3.47781171662336,0.100467857292101,0.00834640680868495,0.922445107360766,0.0013,-0.1236,0.0101,1,8,"11","SphoTest","F",529810,"F","F14","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsC",537
"SphoTest_3",1.27757144183644,-0.0802615741190596,0.197075033911532,0.0317615175923986,6.4826650868925,-2.52700690027067,0.000191575461169848,0.0354201412255769,0.4439,0.3744,6.3858,1,8,"12","SphoTest","F",529810,"F","F15","Tetraodontiform","Arsenical resistance ","Bioleaching","arsM",50
"SphoTest_3",1.27757144183644,-0.0802615741190596,0.197075033911532,0.0317615175923986,6.4826650868925,-2.52700690027067,0.000191575461169848,0.0354201412255769,0.4439,0.3744,6.3858,1,8,"12","SphoTest","F",529810,"F","F15","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsA",47
"SphoTest_3",1.27757144183644,-0.0802615741190596,0.197075033911532,0.0317615175923986,6.4826650868925,-2.52700690027067,0.000191575461169848,0.0354201412255769,0.4439,0.3744,6.3858,1,8,"12","SphoTest","F",529810,"F","F15","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsB",82
"SphoTest_3",1.27757144183644,-0.0802615741190596,0.197075033911532,0.0317615175923986,6.4826650868925,-2.52700690027067,0.000191575461169848,0.0354201412255769,0.4439,0.3744,6.3858,1,8,"12","SphoTest","F",529810,"F","F15","Tetraodontiform","Arsenical resistance ","Metal Resistance","arsC",537
"SynoFoet_2",0.99826424913764,-0.0189199280385994,0.296045493046289,0.0477120513385831,3.37199610392837,-0.396544007390004,0.00975667289372079,0.702071343290928,0.0193,-0.1033,0.1572,1,8,"43","SynoFoet","F",529804,"F","F16","Aulopiform","Arsenical resistance ","Bioleaching","arsM",50
"SynoFoet_2",0.99826424913764,-0.0189199280385994,0.296045493046289,0.0477120513385831,3.37199610392837,-0.396544007390004,0.00975667289372079,0.702071343290928,0.0193,-0.1033,0.1572,1,8,"43","SynoFoet","F",529804,"F","F16","Aulopiform","Arsenical resistance ","Metal Resistance","arsA",47
"SynoFoet_2",0.99826424913764,-0.0189199280385994,0.296045493046289,0.0477120513385831,3.37199610392837,-0.396544007390004,0.00975667289372079,0.702071343290928,0.0193,-0.1033,0.1572,1,8,"43","SynoFoet","F",529804,"F","F16","Aulopiform","Arsenical resistance ","Metal Resistance","arsB",82
"SynoFoet_2",0.99826424913764,-0.0189199280385994,0.296045493046289,0.0477120513385831,3.37199610392837,-0.396544007390004,0.00975667289372079,0.702071343290928,0.0193,-0.1033,0.1572,1,8,"43","SynoFoet","F",529804,"F","F16","Aulopiform","Arsenical resistance ","Metal Resistance","arsC",537
"SynoFoet_3",0.862142319647856,-0.00535451950961389,0.14843615029024,0.0239226517190796,5.80816949214926,-0.223826337167437,0.000401409134835045,0.828502573731845,0.0062,-0.118,0.0501,1,8,"44","SynoFoet","F",529804,"F","F17","Aulopiform","Arsenical resistance ","Bioleaching","arsM",50
"SynoFoet_3",0.862142319647856,-0.00535451950961389,0.14843615029024,0.0239226517190796,5.80816949214926,-0.223826337167437,0.000401409134835045,0.828502573731845,0.0062,-0.118,0.0501,1,8,"44","SynoFoet","F",529804,"F","F17","Aulopiform","Arsenical resistance ","Metal Resistance","arsA",47
"SynoFoet_3",0.862142319647856,-0.00535451950961389,0.14843615029024,0.0239226517190796,5.80816949214926,-0.223826337167437,0.000401409134835045,0.828502573731845,0.0062,-0.118,0.0501,1,8,"44","SynoFoet","F",529804,"F","F17","Aulopiform","Arsenical resistance ","Metal Resistance","arsB",82
"SynoFoet_3",0.862142319647856,-0.00535451950961389,0.14843615029024,0.0239226517190796,5.80816949214926,-0.223826337167437,0.000401409134835045,0.828502573731845,0.0062,-0.118,0.0501,1,8,"44","SynoFoet","F",529804,"F","F17","Aulopiform","Arsenical resistance ","Metal Resistance","arsC",537
"UrobJama_1",0.958495476191759,-0.0199833902952359,0.204413181344856,0.0329441671354338,4.68901012099962,-0.606583563429724,0.00156352908373621,0.560942183655622,0.044,-0.0755,0.3679,1,8,"29","UrobJama","F",529810,"F","F18","Rajiform","Arsenical resistance ","Bioleaching","arsM",50
"UrobJama_1",0.958495476191759,-0.0199833902952359,0.204413181344856,0.0329441671354338,4.68901012099962,-0.606583563429724,0.00156352908373621,0.560942183655622,0.044,-0.0755,0.3679,1,8,"29","UrobJama","F",529810,"F","F18","Rajiform","Arsenical resistance ","Metal Resistance","arsA",47
"UrobJama_1",0.958495476191759,-0.0199833902952359,0.204413181344856,0.0329441671354338,4.68901012099962,-0.606583563429724,0.00156352908373621,0.560942183655622,0.044,-0.0755,0.3679,1,8,"29","UrobJama","F",529810,"F","F18","Rajiform","Arsenical resistance ","Metal Resistance","arsB",82
"UrobJama_1",0.958495476191759,-0.0199833902952359,0.204413181344856,0.0329441671354338,4.68901012099962,-0.606583563429724,0.00156352908373621,0.560942183655622,0.044,-0.0755,0.3679,1,8,"29","UrobJama","F",529810,"F","F18","Rajiform","Arsenical resistance ","Metal Resistance","arsC",537
"Wtr_A",0.906417113874768,-0.000199169664083023,0.123694338019821,0.0199351476192578,7.32787877266884,-0.00999087982125701,8.16599579927719e-05,0.99227321772191,0,-0.125,1e-04,1,8,"WA","Wtr","A",529804,"W","Wtr",NA,"Arsenical resistance ","Bioleaching","arsM",50
"Wtr_A",0.906417113874768,-0.000199169664083023,0.123694338019821,0.0199351476192578,7.32787877266884,-0.00999087982125701,8.16599579927719e-05,0.99227321772191,0,-0.125,1e-04,1,8,"WA","Wtr","A",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsA",47
"Wtr_A",0.906417113874768,-0.000199169664083023,0.123694338019821,0.0199351476192578,7.32787877266884,-0.00999087982125701,8.16599579927719e-05,0.99227321772191,0,-0.125,1e-04,1,8,"WA","Wtr","A",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsB",82
"Wtr_A",0.906417113874768,-0.000199169664083023,0.123694338019821,0.0199351476192578,7.32787877266884,-0.00999087982125701,8.16599579927719e-05,0.99227321772191,0,-0.125,1e-04,1,8,"WA","Wtr","A",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsC",537
"Wtr_B",1.24686632154271,-0.0557547952121681,0.0888712085311233,0.0143228921350135,14.0300367481337,-3.89270509661041,6.46312124839222e-07,0.00459166292176918,0.6545,0.6113,15.1532,1,8,"WB","Wtr","B",529804,"W","Wtr",NA,"Arsenical resistance ","Bioleaching","arsM",50
"Wtr_B",1.24686632154271,-0.0557547952121681,0.0888712085311233,0.0143228921350135,14.0300367481337,-3.89270509661041,6.46312124839222e-07,0.00459166292176918,0.6545,0.6113,15.1532,1,8,"WB","Wtr","B",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsA",47
"Wtr_B",1.24686632154271,-0.0557547952121681,0.0888712085311233,0.0143228921350135,14.0300367481337,-3.89270509661041,6.46312124839222e-07,0.00459166292176918,0.6545,0.6113,15.1532,1,8,"WB","Wtr","B",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsB",82
"Wtr_B",1.24686632154271,-0.0557547952121681,0.0888712085311233,0.0143228921350135,14.0300367481337,-3.89270509661041,6.46312124839222e-07,0.00459166292176918,0.6545,0.6113,15.1532,1,8,"WB","Wtr","B",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsC",537
"Wtr_C",1.12097586727078,-0.0517917541842491,0.0963114307187886,0.0155219925142679,11.6390739801574,-3.33666918964443,2.70471481191702e-06,0.0102819344605367,0.5819,0.5296,11.1334,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Arsenical resistance ","Bioleaching","arsM",50
"Wtr_C",1.12097586727078,-0.0517917541842491,0.0963114307187886,0.0155219925142679,11.6390739801574,-3.33666918964443,2.70471481191702e-06,0.0102819344605367,0.5819,0.5296,11.1334,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsA",47
"Wtr_C",1.12097586727078,-0.0517917541842491,0.0963114307187886,0.0155219925142679,11.6390739801574,-3.33666918964443,2.70471481191702e-06,0.0102819344605367,0.5819,0.5296,11.1334,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsB",82
"Wtr_C",1.12097586727078,-0.0517917541842491,0.0963114307187886,0.0155219925142679,11.6390739801574,-3.33666918964443,2.70471481191702e-06,0.0102819344605367,0.5819,0.5296,11.1334,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Arsenical resistance ","Metal Resistance","arsC",537
"AcanQuad_1",0.724334101361278,0.0193621630489413,0.169396657539447,0.027300743334886,4.2759645431174,0.709217430874841,0.00270224101434441,0.498334254635398,0.0592,-0.0585,0.503,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Assimilatory N reduction","Nitrogen","napA",271
"AcanQuad_1",0.724334101361278,0.0193621630489413,0.169396657539447,0.027300743334886,4.2759645431174,0.709217430874841,0.00270224101434441,0.498334254635398,0.0592,-0.0585,0.503,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Assimilatory N reduction","Nitrogen","nasA",153
"AcanQuad_1",0.724334101361278,0.0193621630489413,0.169396657539447,0.027300743334886,4.2759645431174,0.709217430874841,0.00270224101434441,0.498334254635398,0.0592,-0.0585,0.503,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Assimilatory N reduction","Nitrogen","nirA",126
"ArioFeli_2",1.07881634025391,-0.0304901613443948,0.106089999947411,0.017097951642215,10.1688786953406,-1.78326398286882,7.48952712248393e-06,0.112389315193518,0.2844,0.195,3.18,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Assimilatory N reduction","Nitrogen","napA",271
"ArioFeli_2",1.07881634025391,-0.0304901613443948,0.106089999947411,0.017097951642215,10.1688786953406,-1.78326398286882,7.48952712248393e-06,0.112389315193518,0.2844,0.195,3.18,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Assimilatory N reduction","Nitrogen","nasA",153
"ArioFeli_2",1.07881634025391,-0.0304901613443948,0.106089999947411,0.017097951642215,10.1688786953406,-1.78326398286882,7.48952712248393e-06,0.112389315193518,0.2844,0.195,3.18,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Assimilatory N reduction","Nitrogen","nirA",126
"ChaeFabe_1",0.884807917512358,-0.0076972965392046,0.0785375503524571,0.0126574723224619,11.2660493425318,-0.608122723329602,3.46283718337648e-06,0.559970356126166,0.0442,-0.0753,0.3698,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Assimilatory N reduction","Nitrogen","napA",271
"ChaeFabe_1",0.884807917512358,-0.0076972965392046,0.0785375503524571,0.0126574723224619,11.2660493425318,-0.608122723329602,3.46283718337648e-06,0.559970356126166,0.0442,-0.0753,0.3698,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Assimilatory N reduction","Nitrogen","nasA",153
"ChaeFabe_1",0.884807917512358,-0.0076972965392046,0.0785375503524571,0.0126574723224619,11.2660493425318,-0.608122723329602,3.46283718337648e-06,0.559970356126166,0.0442,-0.0753,0.3698,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Assimilatory N reduction","Nitrogen","nirA",126
"ChilShoe_1",1.31732284775036,-0.0656874016416035,0.218640802357022,0.0352371558824445,6.02505494651125,-1.86415163189517,0.000314500999725851,0.0992953565657575,0.3028,0.2157,3.4751,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Assimilatory N reduction","Nitrogen","napA",271
"ChilShoe_1",1.31732284775036,-0.0656874016416035,0.218640802357022,0.0352371558824445,6.02505494651125,-1.86415163189517,0.000314500999725851,0.0992953565657575,0.3028,0.2157,3.4751,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Assimilatory N reduction","Nitrogen","nasA",153
"ChilShoe_1",1.31732284775036,-0.0656874016416035,0.218640802357022,0.0352371558824445,6.02505494651125,-1.86415163189517,0.000314500999725851,0.0992953565657575,0.3028,0.2157,3.4751,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Assimilatory N reduction","Nitrogen","nirA",126
"ChilShoe_2",0.770276610165653,0.0119121914717094,0.253277683522403,0.0408193947315009,3.04123363516755,0.29182675417077,0.0160331958893354,0.777843441218142,0.0105,-0.1132,0.0852,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Assimilatory N reduction","Nitrogen","napA",271
"ChilShoe_2",0.770276610165653,0.0119121914717094,0.253277683522403,0.0408193947315009,3.04123363516755,0.29182675417077,0.0160331958893354,0.777843441218142,0.0105,-0.1132,0.0852,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Assimilatory N reduction","Nitrogen","nasA",153
"ChilShoe_2",0.770276610165653,0.0119121914717094,0.253277683522403,0.0408193947315009,3.04123363516755,0.29182675417077,0.0160331958893354,0.777843441218142,0.0105,-0.1132,0.0852,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Assimilatory N reduction","Nitrogen","nirA",126
"GimnMicr_1",0.828474029751939,0.0102689649517771,0.25457062165869,0.0410277705797579,3.25439763769244,0.250293028518678,0.0116243155192864,0.808668625822448,0.0078,-0.1163,0.0626,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Assimilatory N reduction","Nitrogen","napA",271
"GimnMicr_1",0.828474029751939,0.0102689649517771,0.25457062165869,0.0410277705797579,3.25439763769244,0.250293028518678,0.0116243155192864,0.808668625822448,0.0078,-0.1163,0.0626,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Assimilatory N reduction","Nitrogen","nasA",153
"GimnMicr_1",0.828474029751939,0.0102689649517771,0.25457062165869,0.0410277705797579,3.25439763769244,0.250293028518678,0.0116243155192864,0.808668625822448,0.0078,-0.1163,0.0626,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Assimilatory N reduction","Nitrogen","nirA",126
"GimnMicr_2",1.14536300519553,-0.0316774475897516,0.200772274297337,0.0323573818336794,5.70478672517942,-0.978986734853188,0.000451879920723936,0.356259715082817,0.107,-0.0046,0.9584,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Assimilatory N reduction","Nitrogen","napA",271
